date,review,rating,isEdited,userName,title,developerResponse
2018-05-10 01:47:37,This app is definitely the best out of the apps like it. All of the stories are from people who can actually write while other apps allow anybody to publish a story. About half of the choices cost you diamonds but they’re not that hard to get since you get some after you read anything,4,False,i816va,Best out of the options,
2018-05-05 22:18:24,"I read the stories on here daily and even though I wish I could make more premium choices, I still get a kick out of how dramatic the stories can be. Editing definitely needs work (both from the authors and editors who approve the stories). But all in all, if you’re looking to stir up trouble in these stories it’s a blast!",4,False,bunnylover561,Great App but needs work,
2018-01-28 06:16:32,I am absolutely not okay with the amount of ads i have to go through just to finish one chapter! Also the diamond choices are extremely over priced! Outfit choices are ridiculous. I either have to wear the same thing everyday or wear something ugly cuz i can’t spend 19 diamonds on a dress... not cool. I do however loooovveee the vampire story! Yasss more books on that one please!,4,False,St. Horrid,Hmm,
2018-03-26 18:48:20,This app is better than episode or choices unlike those two this apps let you get diamonds in other ways besides just playing one episode and you can watch an ad to get 1 diamond or ticket unlike episode or choices so you should definitely download it,5,False,Kamya H,Best app ever,
2025-01-28 20:43:25,"love the game and the story lines. the little side quest games are really cool and fun but i don’t like the diamond situation. you only get so many, the choices in the episodes are expensive in diamonds, and you can only get 2 after each episode from watching an add. then if you would like to purchase some, it still doesn’t amount to much.",3,False,yanna06!,Game Review,"{'id': 50273539, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2025-02-08T10:07:41Z'}"
2024-10-28 20:54:07,"In order to get decent options you have to spend gems. While you can collect them steadily, it takes forever to have enough to finish a story with the best choices. The free options should be a bit better.",4,False,Wryd69,Frustrating choices,
2023-08-04 18:17:53,"I would really like to see the app change the diamond purchasing. I would rather buy the book and select whatever I want than get a free book but spend a fortune on diamonds. Wonder if this will ever change; plus, it would set the app apart from the rest.",4,False,odorsey,Diamonds,"{'id': 38138806, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2023-08-07T09:51:38Z'}"
2024-07-14 14:25:07,This would get 5 stars but the diamonds and tickets you need to read the stories are crazy especially when you enjoy reading it’s costly and frustrating.  At the very least make it 2 diamonds to make a decision because 17 & 12 is crazy. Takes for ever to read a story and if makes you not want to read on this app anymore,2,False,Stanky87,Needs a better way to read the stories,"{'id': 45347596, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2024-07-18T06:51:09Z'}"
2024-06-26 17:21:11,"I play this game a lot and I do think some things can improve it such as 
1.Saving the outfit- during the chapter we are playing if we decide we want to repeat it and have spent diamonds we should be able to use that outfit without having to spend diamonds once again.",3,False,Andy_2516,I do enjoy the game but it could be better,"{'id': 44909075, 'body': 'Thank you for your feedback. We take user feedback and suggestions very seriously, rest assured this has been brought to the attention of our team. Thank you for your great support!', 'modified': '2024-06-28T09:11:21Z'}"
2024-01-23 18:29:45,"Fun, but want too many diamonds for choices and too often. Making it hard to successfully progress.  Should give options to watch ads to get diamonds.",5,False,TazBoy01,Too many diamonds wanted,"{'id': 41522092, 'body': 'There are many ways to earn diamonds on Chapters! Watch Ads, free events like earn free diamonds. There are also Special and Packages with limited promotions. You can also choose to subscribe VIP member for less diamonds cost and enjoy more benefits.Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2024-01-25T09:28:50Z'}"
2024-01-02 15:38:42,"I love your app, but there are certain ads that will not close and freeze up & not only do I lose gems daily, I just lost 4 maple coins worth 5 points each that I watched at the beginning AND the end of the Chapter!!!!! That Galatea app refuses to close every single time and it is not fair to lose my rewards bc of a FAULTY AD!!!! That ad seems stuck to my account so I don’t get ANY REWARD AT ALL ANYMORE!!! 🤬🤬🤬",2,False,SCDAVEYC,I love your app but some ads don’t close,"{'id': 41097063, 'body': ""Sincerely sorry for the problem you've encountered, please clean the cache of the Chapters App on your device to solve it; If the problem is not resolved, please try uninstalling and reinstalling the Chapters App. If the problem still exists, please go to Help >Feedback in your app Chapters and describe your problem."", 'modified': '2024-01-05T09:38:52Z'}"
2022-06-06 06:11:22,"I have loved this app for a while now, but lately I am trying to load it and it stays on a screen with a title and a percentage. Nothing changes. I have deleted and re-downloaded the app many times. It keeps showing me the same thing!",4,False,cecetron,I love this but having issues lately,"{'id': 30387434, 'body': 'Hello player, sorry for bringing you inconvenience. Unable to enter the game / loading failure and other issues need more detailed information feedback to our technical team. Please contact our customer service team to describe your problem: support@crazymaplestudio.com, we will get back to you within 24 hours.\r\n', 'modified': '2022-06-16T07:28:08Z'}"
2023-07-10 07:29:58,"Yeah so the ONLY “choice” you are ever given for free, is the crappiest, most cowardly, pathetic choice possible. Everything else you gotta pay for. I don’t even know how much it costs but I’m guessing you will drop 💯 easy just to finish one story. I’m not down with that when I can buy a book on my kindle for at MOST $10. 

Deleting this app before you swindle me. I don’t even care how it plays out since all the options you gave me so far were crap ✌🏽",1,False,everythings already taken,Rip Off Artists,"{'id': 37632800, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2023-07-12T11:55:33Z'}"
2022-11-15 16:16:06,The stories are amazing and I love how we can choose to be full body or half and there is so much more outfit options and hair options that make it look more realistic.,5,False,erkyyyy.kay,I love the stories just hate that we don’t get enough diamonds,
2020-08-09 04:14:10,Although I absolutely love this app as of late there have been a few issues. On multiple occasions there will be blank chapters for the same story. And when ever I exit out of a tap book it automatically skips a chapter. This is very annoying since I can’t go back to read the previous chapter.,4,False,Polly954,Issues,
2020-03-12 14:27:42,"The app is great. Some of the stories are beautifully written and for adults. I love that you get multiple ways to get diamonds. However, I would like to see not every other option or outfit being a premium choice. Or at least give the option of wearing the outfits already purchased again.",4,False,Nae V.,Nice,"{'id': 14049583, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-03-16T21:49:42Z'}"
2020-06-27 13:24:05,I like this app a lot. It really makes me want to keep reading. I just hate that its so many gems everytime you have to do something. Especially for outfits those should be no gems bc it’s already your clothes why pay for it? Having to use 17 gems to pick between people is annoying and i just think the amount of gems we should have to use should be lowered.,3,False,Abbie plz follow me,Gems,"{'id': 16297926, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to the feedback portion at our app.\r\n', 'modified': '2020-06-30T01:14:53Z'}"
2020-04-26 02:02:35,"I want to give this 5 stars. I can’t. The skin choices aren’t nearly varied enough. The hair choices aren’t m either. I want the option of of hair, eyes, etc of Episodes with the graphics and choices of Chapters.

If this game didn’t cost an arm and a leg to read full books and gave more options to the readers identity this could be an amazing game. It’s just not there yet. 

There should be no coins. It should be diamonds only. I understand apps exist to make developers money, but this feels a little like robbery. The friend codes don’t work properly. The redemption codes last about five minutes.

It’s so close to being awesome. But some very large flaws needs to be fixed first.",3,False,AislyG,"Close, but not there.",
2020-04-22 01:49:47,"One of the best game ever, I love the taptale’s too if I could I would literally sit here all day and play no way I would disapprove of the game but I would like to see more free choices then having to pay ALOT of diamonds but ether way it’s amazing and I won’t have it any other way",5,False,im a lesbien,Love it so,
2020-04-19 16:58:45,"Love the game but a couple of days ago I starting having an issue with the ads crashing the app anytime you tried to earn double gems and/or gems period. Wish it would go back to normal. I’m trying to finish my first book and have spent too much money on one book alone, making good choices. 🤪",3,False,mhirtle890,Anyone else having an issue with the videos/ads crashing the app?,"{'id': 14795456, 'body': ""Hello! Please feel free to message us at support@crazymaplestudio.com, and we are more than happy to work through technical issues with you. We are always trying to improve the functionality of our app, and would love to speak to you more about the issue you're experiencing.  \r\n"", 'modified': '2020-04-20T21:21:43Z'}"
2020-03-15 19:35:28,I loved this game and I still would but I’m almost finished with my story only like 15 chapters left and I’ve spent money for extra diamonds in the game and now it says server issues for 3 days so far kinda annoying. I can’t finish it if the server don’t come back up soon I’m gonna delete it and go back to webtoon and Galatea  I like this one cause I  can choose the fate of the character tho.,3,False,werneramy90,Mostly satisfied,"{'id': 14102394, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com\r\n', 'modified': '2020-03-18T23:10:16Z'}"
2020-01-17 16:42:37,"**Update** For a long time, there were no free gems being awarded, yet I continued to play due to interesting stories. Well, what a surprise when I logged on and saw ads are back (yay)!! I’ve downloaded several interactive story apps over the past two years and Chapters is the only one still standing. The authors seem to be more experienced writers.

The one con is the amount of gems needed to choose a decent response to certain selections only to learn it was a waste of time and gems as the premium choices do not improve the storyline at all, which is very frustrating!! 

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Nice graphics, good suspenseful storylines.. so far so good 😊",4,False,blkbuettie,Fun app,"{'id': 13698164, 'body': ""Hello! We would love to get a five star review from you. If you'd like to give us some feedback on how to make the game more enjoyable, please contact us at support@crazymaplestudio.com, and we are more than happy to chat about that. :)\n"", 'modified': '2020-02-25T16:53:23Z'}"
2019-08-27 22:58:39,I like it for the most part not big on the si-fi stuff it’s a little out there. The diamonds are a bit much and don’t last more then a chapter. You should however give more choices to pick what you want to say or do. Other then that most are good sooner updates would be great waiting 5 to 7 days is too long !,4,False,jcskcbccc,Chapters,
2019-09-14 15:36:52,"I love the stories! However, you need two many diamonds to really enjoy the story and the diamonds are expensive. It’s 17 or 12 for every decision and they go really quick. Not enough ways to earn more and when you watch an ad you only get 1 diamond. You complete a chapter and you get 2 diamonds but you can double it if you watch an ad. The game costs you to spend a bunch of money if you really want to enjoy the story.",2,False,JustBeautii,Great game two high on the diamonds,
2019-08-17 16:29:08,I love the stories and everything else but everything is too expensive just to asked to get married is up to 20 diamonds or more when I have the money I can purchase it but if not I just except that they never continue together,5,False,Angelica0708,Expensive,
2018-09-27 05:17:22,"I would just like to say that the only reason why I wouldn’t say 5 stars is because it crashes from time to time. Other than that, there are plenty of options of what kind of stories you want. Horror, Romance, sci-fi, etc. Whatever you like this game has it! It’s truly a wonderful game and can keep you entertained. Keep up the good work.~",4,False,fizzyangelica,Lovely game.,
2019-07-03 08:46:45,"Honestly, I only downloaded the app to read the amazing books written by the community authors (you just tap to read each paragraph instead of wasting your precious gems on interactive stories). This apps gives great opportunities for young authors to write and publish (on the app) ur own book for free :)",5,False,LoyalLion,Fantasy Heavens,
2019-05-08 00:40:02,Ok so the game is awesome apart from the ads I watch a ad over and over but it won’t let me read the story that somebody made when I finished reading the ad and on some of the ads they get stuck or you can’t find the x to were you can exit so please fix that ty!,5,False,steph_oorteg,Its awesome apart from the ads....,
2019-01-27 14:38:14,What I don’t like about this app is when I try to login it won’t take my email it always says wrong email and I try again like 7 time and it’s so annoying so can someone help me figure out what to do cause I get frustrated and when I’m frustrated I want to strangle everyone 😂😓,5,False,XxxXwolfyXxxX,I need help,
2018-10-28 17:28:17,"I absolutely love how you don’t have to wait so long to read the next chapter. I am only on my second book but I can’t seem to stop reading. To be honest, I’m not getting much house work done as I would like but I can’t seem to help it. This is very addictive. I love it!!!",5,False,Miss addicted to reading,By far the best I’ve read,
2018-10-21 10:59:23,"Honestly I when I watched the commercial for the app, I was in love with the illustrations, and the topics of the stories. It’s was a huge disappointment when I played a little bit of it. The story was boring, therefore so I read another one but nothing to offer. Most of these books are some girls swooning of dudes. Also, if you’re a dude who wants to play as a dude ,and you wanna have a love interest that’s a dude, sorry.",3,False,Temmylishousmeow😇,It’s a bit boring,
2018-04-22 05:54:15,"This app is great if you are looking for this genre, and I recommend it. But I have read almost every single book that doesn’t cost gems to read, and they need more chapters! I have been waiting and waiting, yet they give them out every couple of months. Other than that, I highly recommend this app to everyone!!",4,False,Ash Hutnick,Great!,
2018-09-02 21:08:44,"I love how quickly tickets replenish (30 minutes). But all diamond options in stories are typically 17, with the occasional 12, so it takes a while to store up enough after using them once unless you want to buy more. The stories are okay content wise but there are a LOT of spelling errors throughout which is mediocre and disappointing for such a highly rated app.",3,False,Aseis,Spelling mistakes in stories.,
2018-07-30 16:14:34,"I didn’t think I would like all of the stories as a surprising amount involve vampires, but pre-teen me came back. I’ve been enjoying them much more than I would have thought and now I can’t stop reading. I also really like the awards system. I can’t get enough of that.",5,False,caelycat,Good stories,
2024-03-05 22:21:30,"The stores are nice, but it’s too much having to always pay money for diamonds. It would be nice to have more options than having to spend a bunch of money on them like different ways to earn them make it more easier.",4,False,LauraD97,Laura,
2018-04-10 19:07:06,"Don’t mind the stories all to much, I actually in enjoyed the first one I read  but I caught a bunch of mishaps and misspellings. The fact that you constantly have to buy diamonds and tickets, I honesty feel like not finishing the book and deleting the app. Who wants to keep spending money to finish the story. It would be a lot better if there were an option to earn diamonds & tickets.",3,False,Ladii b 27,Expensive,
2018-03-30 02:36:26,Stories could use a lot of corrections but I think the stories are good...... you’ll get a lot of choices to choose that leads you to road of the journey..... but better than many other apps I have ever played and have really good choices  to create a beautiful character/characters,5,False,m0^$t3r Pr1^c3c3$$,My review,
2018-03-23 23:12:37,"I don’t understand why all the main characters are white, it makes no sense and isn’t realistic. All the women in the stories are portrayed as weak, the women stay in abusive relationships and the storylines are weak just like women in the stories with no explanation or practical choices or answers. This game is played by younger girls and to put this in their heads, that this is how love works and that when they are abused by their lover that is love, or even the fact a girl can not play as a poc AS A POC. Absolutely disgusting and dumb app, and I do not recommend.",1,False,<3 lifesimmer,Sends terrible messages,
2018-03-06 17:55:16,"I downloaded this app because I read the good reviews, boy were they wrong. The amount of grammatical errors & misspelled words on the stories are ridiculous and should be embarrassing to the writers. There is no depth and there is a lot of bias. On the “Prince with Benefits” story it mentions how they would like to trade President Trump for someone overseas. Umm hello? There might be some actual, educated Trump supporters who are playing this game. I don’t understand why EVERYTHING these days has to be so political but I’m sick of it. Deleting this app & going to cheer on my president as he MAGA. 🇺🇸🇺🇸",1,False,Morgan Albrecht,Tries to push the liberal agenda,
2018-02-02 02:22:24,This is really an amazing app and definitely worth spending your money on for. Granted there’s not many stories but so far they’re extremely catchy and just absolutely amazing. Definitely worth downloading and worth your time as well. Everyone should really give this app a chance.,5,False,Shaferprincess,Amazing,
2024-11-30 01:46:25,I’ve seen these a lot and always ignored them. 1. Not really interesting stories. 2. Characters always looked like Fabio from the “I can’t believe it’s not butter” commercials. And 3. I’m just not interested in reading books.  But I took a chance and I am pleasantly surprised. I’ll come back after my first story (the alpha)to see if my star rating increases.,3,False,KaeFlow,Pleasantly Surprised,"{'id': 48693337, 'body': 'We are very sorry that you were disappointed, but if you have a desire to tell what you don’t like and what you would like to see, we will definitely write down and consider your ideas. Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2024-12-04T08:46:07Z'}"
2024-10-03 01:35:28,"Game is designed to make the “watch ad for free extras” button unavailable. You can click but it will say video unavailable or won’t even open, but it will allow you to click exit no problem- forcing you to wait the 3+ hours for extra ticket. False advertising by stating you can watch ads when in reality it’s never going to be available. It will force you to wait OR to purchase. Take your pick.",1,False,HiiFelicia09,Not Worth It,"{'id': 47379232, 'body': 'Sorry for the inconvenience, but we need more detailed info for further checking. Please go to Help >Feedback in your app Chapters and describe your problem or send it to support@crazymaplestudio.com. The customer service team will get back to you within 24 hours', 'modified': '2024-10-11T09:54:20Z'}"
2024-08-08 16:54:14,"I like the app, because of both the stories and the graphics but… the NEED for gems to make choices is ridiculously out of control. And it takes way to much time and or money to get more of them. This is supposed to be a “FREE” game, not just another game that you have to pay for. Considering deleting it because of all the time spent watching ads just to get gems in order to make choices. Very disappointing and frustrating.",1,False,Lil.bit.shy,Mixed Feelings,"{'id': 45953584, 'body': 'Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds, watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits.', 'modified': '2024-08-13T09:07:08Z'}"
2023-01-28 13:55:28,"First of all, the diamonds. I am sure all of the comments say there is a problem about the diamonds. I don’t disagree. It needs to be less expensive! Second, there should more LGBTQ+ stories. All I see is woman to man. That is all. A few changes would be nice. Overall, good game.",4,False,jtpav,Just two things wrong,
2023-07-28 05:20:07,This is a really good app for anyone single or for anyone who just wants to be the main character of a spicy book. This app has so many different categories to choose from and is so fun! I hope others enjoy it,5,False,0029398732991,My review,
2020-04-28 04:09:01,I love the stories but please come up with a way when the story is finished we can re read it without interacting again. Most of the stories I have read or reading have weekly updates so I forgot some of the story because I’m reading 2-3 a week. I want to be able to re read it after I’m done.,4,False,thisgirl1985,Love the stories,
2021-07-02 02:56:49,I love all of the different genres of books. It gives everyone something to read depending on what you are looking for that day. I also love these new books that were just added. Keep up the great work!!!,5,False,EBC#3,Love it!!!,"{'id': 23722530, 'body': 'Hello,thanks for your love and support!Your high score gives our team a great incentive!We are always looking for new ways to make our app more interesting for users.Please feel free to message with some ideas on how to make the app more fun through the feedback function in app.\n', 'modified': '2021-07-03T09:52:18Z'}"
2021-04-23 16:49:32,"So, I downloaded this game because I was bored. I love reading these stories,{I finished one cuz I got this the other day}. I don’t really care about the tickets, they’re fine. The diamonds- it’s pretty hard to get them, of course, I do know the ‘watch ad, get 2 diamonds’, I clicked it once and it worked. Now when I try clicking it, it freezes the game! Now next thing that I kinda mind..... as myself, I dislike swearing. Of course, I’m fine with the A and D word, but, it’s a little too much, but I guess I’ll be fine with it.

Yours truly-
Mimi/ a downloader.

Edit- IT KEEPS KICKING ME OUT WHILE IM TRYING TO READ!? This might go down to a 2.",3,False,mimis8989,"My favorite story time, just some problems...?","{'id': 22457725, 'body': ""Hi,We are sorry to hear the App was not as your expected.May I suggest that check your device is connected to Wi-Fi/data? Or put it into airplane mode for a few seconds.Let us know if this doesn't resolve the problem,please login your account and come to us via:Help>Feedback,and we will reply within 24 hours.Your satisfaction is our top priority."", 'modified': '2021-04-26T10:11:56Z'}"
2020-05-15 17:37:37,"So before the new update when you would finish a chapter, you would get two diamonds for free. But now you have to watch a video? Chapters I do love the stories they are amazing but the fact that it’s so difficult to get diamond makes me want to delete the app. I don’t have money that I can spend all the time on this app. People in comment section are trying to get your attention about the diamond but you reduced them?! Instead of making It where you get more? Are you serious",1,False,fight me bro1233,This is outrageous,"{'id': 15400291, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to the feedback portion at our app.\r\n', 'modified': '2020-05-18T19:33:23Z'}"
2020-05-05 15:06:42,Don’t get me wrong I love this app! BUT it comes with a price! Diamonds are what makes the stories run. The better choice costs diamonds vs the not so good choices  (meaning the answers that usually don’t make sense). You can watch adds to help you with diamonds but that doesn’t even help you complete a story. Especially when you have choices to make every other click :(,3,False,Cole1321,Addiction comes with a PRICE!,"{'id': 15251290, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-05-11T22:03:13Z'}"
2020-01-19 23:28:37,...so good! I like this one because so far I didn’t have to spend a million $$ on diamonds and then spend diamonds to get a decent story. I’ve been able to earn a lot of them and still get a great story without choosing the answer that cost the most. I’ll let you know if it changes and how good the stories are later.,4,False,MsShennon,So far...,"{'id': 13697893, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-02-25T16:40:29Z'}"
2020-04-10 06:34:45,I love these books but they only thing is o wish they would let me finish one whole book without going on to another just to keep me reading. Other then that I absolutely love this one way better then the other book on I have,5,False,Drkchef,Love these books,
2020-03-26 21:18:40,"The app glitched in the middle of the game, exiting me out and not allowing me to sign in. I attempted to reopen the app several times with no luck until I had to reinstall the app. The app saved my progress in terms of “achievement” but did not save my actual story. I then tried to contact support which then they only asked me to try and log back in with no luck. I tried to contact them again and they just didn’t reply at all. Absolutely a waste of time and the costumer support is even worse.",1,False,h1837837483,App glitch,"{'id': 14344340, 'body': ""Hello! Please feel free to message us at support@crazymaplestudio.com, and we are more than happy to work through technical issues with you. We are always trying to improve the functionality of our app, and would love to speak to you more about the issue you're experiencing.  \r\n"", 'modified': '2020-03-30T20:36:32Z'}"
2020-02-19 20:30:54,I love this game just wish it didn’t cost some many diamonds to play certain parts. I also love the tap stories they are my favorite but the problem I have is it constantly telling me I have no data connection but I have full bars and other apps and inter work.,5,False,Madmaddi09,Love,
2019-11-01 04:32:37,I love this game and the stories. My only complaint is the diamond system. I feel like you truly miss some amazing storyline opportunities due to the fact that certain choices cost so many diamonds. That can improve. I also think the outfit choices (based off diamonds) should also be looked into to elevate the experience.,4,False,Dragon flamed,It’s wonderful,
2020-01-07 15:00:23,This game is very fun and interactive but to have your character and/or the story be entertaining or sometimes even make sense you have to spend so many diamonds basically making you have to pay or it takes away from the story. There are also a lot of glitches causing you to have to delete and redownload the app multiple times.,3,False,Stephie722,"Love game, diamonds not so much","{'id': 13704127, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-02-26T02:37:52Z'}"
2019-08-20 16:21:58,"Great stories,
For an OCD grammarist like myself, i wish there was a way we could send feedback directly to the authors account or profile.
I know no one is perfect, but even when I spot grammar errors, I wouldn’t mind letting them know about it so they can fix it ( i.e. spelling errors).
Other than that, yea I like this app as much as anyone else.",4,False,MobileZero,Assist from the audience.,
2019-09-27 05:10:04,"I normally love love this app. I play all week long practically. But idk what happened but it keeps closing on me and the options won’t show up anymore and it’s all white! I can’t see any pictures I thought maybe I needed to update my phone ...nope, update the app...nope. I restarted it both ...nope so i don’t know what going on so please fix!!!!

Update:: 
Whatever update the have going on just isn’t working won’t let me read stories and just logs out completely and I been waiting for weeks!!!!",1,False,Momo1021,Still not working over it,
2019-08-18 17:07:44,"I have had an all around good time with this app, however the most recent update all the stories I have in my story board are wonky. Every Time i leave editing all questions are turned into question marks as well as characters it doesn’t recognize such as: (-,/, ‘ , etc) and i dont know what to do",4,False,Lazarus163,Something isn’t right,
2019-08-19 00:42:21,"The best part of these stories is that you can find the books on kindle. The part I don’t like is that you only get 2 passes and the books are great. Also, the diamonds you use for a choice I believe is too much,, they should be less.",5,False,Medina_0131,Books are Great,
2019-05-08 03:26:51,"OK so I had this app before on my phone and then I deleted it on accident 😣. And now I am really sad because I'm not able to play it on my phone because it apparently can't work on my phone (10x) . This a sad day. I wish you could make it so we folks who have iPhone 10x's can play. Overall though when I had the app, it was amazing. 🤩🙌🏻😁",4,False,barrel racer comanche,😫😭😭,
2019-07-13 07:14:39,"I really like this game!! I just wish I didn’t have to keep paying for diamonds, seems no matter what I pick it always makes you want to spend the diamonds, makes sense tho so they can make money. I’d rather pay for the app for one price then have to keep paying for stupid diamonds. Again I love this game! I love the stories! Also have been having a problem when I buy the diamonds I seem to be charged 2 to 3 times !!",2,False,les@,Don’t like paying for diamonds,
2019-05-19 12:55:27,I really like the app so far but the diamond thing is ridiculous I understand that’s how you make ur money but it takes days to save up to make 1 decision they way u want. That makes me lose interest real quick. I guess since I play for fun and will never waste money on any of the apps I have to deal but it would be nice to be able to more interaction in the game,3,False,hm..............,Easy to play but frustrating,
2019-03-26 02:08:58,The stories are good. I just wish they’d give more diamonds when you finish the book. Or even each chapter. You’re forced to purchase diamonds which obviously is what they want. But a little bigger reward would be nice every now and then.,5,False,SoaR Eski,Good stories.. not enough diamonds,
2019-04-10 11:30:33,"The dimonds are very expensive, the wait for the tickets is too long, I understand that premium features has to cost money but without tickets they limit your “play time” to 20-30 minutes per day because you get a ticket every 3 hours and you expend 10 minutes approximately reading a chapter... that’s mean..., diamonds are expensive, tickets are expensive and the game per se is expensive 🙄🙄 don’t waste you money because you “ can’t wait “ is their strategy to make you pay 💰",1,False,Sussy sussy,Sad but true EXPENSIVE,
2019-01-31 06:54:20,"I really love this game. I’ve paid for day passes because I’ve been hooked so many times. But there needs to be a free way to earn extra tickets. And if we only get 5 diamonds a day for watching videos, then choices probably shouldn’t cost anywhere from 17-30 diamonds. It’s a great game but relaxing a little on the money-grabbing would be awesome.",4,False,TauriD93,Good but...,
2018-12-22 01:42:05,"The diamond system makes this like every other story app, either make it to where you just need diamonds to unlock new stories or let us watch as many ads as we want so we can get more diamonds. The amount of diamonds we need to be able to pick all the premium choices just for one story is an insane!",4,False,Glock23,Love but...,
2025-01-03 23:12:13,I enjoy reading the books and the variety that is offered. But I don’t like that in order to have certain outcomes you have to continue to purchase diamonds. Every time I say I won’t buy anything I get a story that I am so into and prefer the outcome that requires diamonds.,4,False,shaeisme629,On the fence,
2018-11-19 17:00:17,"Hi- I’ve really enjoyed this game since I downloaded it, it’s definitely one of the better ones like this I’ve played. However, it’s much too easy to select the diamond-paying choices than it should be. There’s no warning, no “are you sure you want to buy this?” that comes after selecting one. I think I’ve accidentally bought more than I have on purpose. Please fix.",3,False,trexy117,Choices,
2018-10-10 14:44:35,I am ADDICTED to this story app! The only down side is that I’m also spending a ton of money just to make the characters have any options besides just one to choose from. I hate that. But the stories are great and I’m constantly wanting more! Wish they were even longer!,5,False,dedelydoo,Addicted,
2018-07-15 17:25:17,"The game is amazing I loved it so much and hopefully they have more content coming out soon!! It really is a time killer and you can do a lot of stuff, even though some of the most precise choices cost diamonds the free choices sometimes have a good outcome and make a good juicy end of the story. So yea I love this gameee 😃🙃",5,False,tayy😋,This game is awesomely amazing,
2018-06-14 23:26:10,"Have enjoyed the game but I don’t like the fact that diamonds are hard to come by when I don’t want to have to pay and when really easy choices cost diamonds, and shouldn’t. I also don’t know once you complete books if they’ll make a sequel. Several I liked the story on just ended and I felt like it could have continued because it was too abrupt.",3,False,Hill_47,"Not a bad game, just a few hiccups",
2018-05-29 16:08:05,"When I play games like this, I like when I am able to customize my character to look close enough to who I am. While I enjoy that we are able to pick the names for our characters, there was pretty much no variety when it came to the race of the character or hairstyles. While this is a small thing, it still should be taken into consideration since there are different races other than caucasian in the world.",2,False,Kay199959,Variety,
2018-05-24 22:56:58,"They mess up a lot with the grammar and when to put whether they’re thinking or saying things out loud, but I really like the stories personally. I can easily tell a mistake and take it with a grain of salt, but sometimes it can get a bit confusing. It seems like they didn’t even go back over it once to check for errors... but like I said, the stories are great.",3,False,Shellybeanness,"Good plots, but needs to be edited.",
2017-12-18 17:51:37,"I only downloaded this app because I’m all caught up on everything from choices and it gives me something to do between new story days. I’ve only played through the vampire story and a small part of the Wrong Reasons story and it honestly seems like very amateur writers wrote these. The lingo used feels really young (like, middle school young), the reactions and plots are very cringey (like others mentioned). It’s.... not good. But the art looks nice, so it gets an extra star for that. 🤷🏻‍♀️",2,False,Eradler,Meh,
